name,id
CCLA,D418A03D-5399-429B-9CDC-ADCA50E00298
"CCOO, FP",A4FAB0FC-5135-46E1-8AD6-AA3957222BD8
CDC - Caisse des dépots et consignations,F453D74B-FC3C-4112-8656-227961804B08
CDC Group plc,4C619FB3-7265-4A1D-A8D8-E65E66BD9A95
CDC International Capital,BD55C494-A28B-4576-87B3-E0D84B0ACD51
CECEP Environmental Consulting Group Limited,7F85206C-A373-410D-B4CD-4AC64A0AEC32
Celeste Funds Management Limited,1BA35E70-959C-452A-9941-757227CBDAC3
Central Finance Board of the Methodist Church / Epworth Investment Management,6D101FB1-8D4F-40C8-A41C-D7CFCD2D1CC6
Cerea Partenaire,7FD259A1-3A43-4FCD-8492-6265E54EF1BF
"Česká spořitelna – penzijní společnost, a.s.",32F506E6-633A-482B-95DE-E13E3327F2F5
CFDT,D87B9050-F8F8-4773-8820-3924F773A706
Challenger Limited,DB7AF0F4-E1A6-42AF-AB44-46A47E74BB59
CHAMP Private Equity,2D1164D2-D16D-45D1-90C6-383E6AF3EB40
Charities RI Network (Secretariat: ShareAction),D6A2BCD8-10F5-4465-94BC-FAB3F30DA1D4
Charles Stanley PLC,97DF3838-2691-43A4-9AF1-9B464D9E94F4
Charter Hall Group,B706FC87-ACF5-4707-920C-E95E12E46093
Charterhouse Capital Partners LLP,143C7F2E-925A-4D0D-A6CB-C88407C4246B
Chequers Capital,F335756D-4A89-48C6-A6BF-9074F67CA6AD
Cheyne Capital Management (UK) LLP,80B26D63-F46F-4BDA-9A0E-613C92C7ED64
Chi Impact Capital (Provisional Signatory),670AD16E-164E-4784-984E-5FE653D7E983
"China Asset Management Co., Ltd.",4EC8F7BA-1953-41F7-B058-EE39FCA67219
"Christian Brothers Investment Services, Inc.",97072306-C42C-40E3-960F-C918CAA09712
Christian Super,0352B014-49C5-4936-B64F-05147983593E
Church Commissioners for England,F5B817FF-AFB6-4D0C-BA1C-BEC97473D5DD
Church of England Pensions Board,192E92FA-7B7B-4300-9BCF-905610F6F10A
Church of Sweden,992C3BAC-8897-4CE8-A571-A8434D35854B
Church Pension Fund,408DB9D6-A3AD-44F0-B83E-C82969D17779
CI Investments Inc.,88D48BF6-C975-493E-88D3-AD10292893C8
CIBC Asset Management Inc.,1FD5A677-6603-404A-9B8D-0E60FDC062B4
Cicero Fonder AB,90456C0C-97D2-4288-9503-A845FC025ABF
CIM Group,39520D0E-67A3-49BE-AB5E-9DF9B217C905
Cinven,225E778F-B89D-4EF6-BA65-ED6FAB9071DA
Circuitus Capital LLP,D91E700B-A4EA-4EAC-B47C-B2464B4827C3
Circularity Capital LLP,EE2D94A3-BA6D-4B82-A231-6EA868BA429D
Citizen Capital,2B544CF5-F3DD-4225-86DD-F441C3301F7F
City of Chicago (City Treasurer's Office),88B90BEE-C750-49F3-916B-D14A2B1409AB
City of London Investment Group PLC,16AE466E-E26A-4748-8C66-2CC347A82791
"Clarion Partners, LLC",A91A7B2A-D014-436B-9314-26B603BB043D
Claritas Administração de Recursos LTDA,0E9E040A-07B7-4338-A8FB-8C4505E7CD0D
ClariVest Asset Management LLC,59EA590D-D9CA-4D4B-8411-C58530CC3EF7
ClearBridge Investments,4FCA41F4-F26A-4836-8453-E7EDC6AD72AE
ClearlySo,A8C48BD4-2ABA-4EE8-A111-86FCAEA2BCAE
Clessidra SGR S.p.A.,67DB1ADE-AA32-4DF5-82E7-AFC6519EEF5E
Cliens Kapitalförvaltning AB,2D3A1DDE-1CB2-40B5-8D06-4A6D18607656
CLSA Capital Partners Limited,B2170FAB-A5E4-466F-97A1-693965D88690
CM-CIC Asset Management,162050D5-5263-4186-A5CF-271BC3073DF0
CM-CIC Private Debt,FE51B397-0FC3-4EE0-B925-D2146A1C7D80
CNP Assurances,6F1AE811-8E5C-4DE6-AF21-407995ACD2D7
Coeli,1E29E57B-BC1D-4136-9BEE-E445D88E9B4A
Cohen &amp; Steers,50AE27B5-7F4E-429A-A235-FEA25AA0F744
"Coho Partners, Ltd.",C4C61F63-7935-4D45-9CAD-9632D42AB4B4
Colchester Global Investors Limited,42B706D7-FEEC-434A-9961-A7CED2B0819B
Colleges of Applied Arts &amp; Technology Pension Plan CAAT,90C4C993-F7BE-45DC-B92A-5B3B7276FB45
Coller Capital,AC0B3427-47D5-4219-B6B9-57E29CE82D07
Colonial First State,EDA4C986-BA69-4406-B080-D6AD173CE72D
Colonial First State Global Asset Management (including First State Investments),5B4020A9-CA22-4524-932E-E4DA5AFCFB8C
"Columbia Management Investment Advisers, LLC",FFDF5B8D-0C29-4A17-BA55-5314190477A9
Columna Capital,2D0F6248-CA04-40D2-B55D-9AE59168ED3E
Cometa Pension Fund,CF8C69A9-DE68-484B-AF6A-7BE688BA9AF2
Comgest,5732F9A5-958E-4184-9A87-C219FBE2D77E
Comic Relief,BEA4786C-61A0-43DA-8440-0A1571D48639
Committed Advisors,DE73D35E-C70A-4D45-A4FB-FADA0CC7980E
Common Interests,646EDEB4-CE21-4BD9-A9D6-5A5A030AB6FF
Commonfund,4B6DF961-A6BC-46AD-A04D-8908048B2E8C
"Community Capital Management, INC.",CBBEDEAA-E915-4E0F-8ABD-885D542CF9A2
Community Foundation of Ottawa,7615DE65-B3CD-427F-BD69-EB514F82949F
Community Investment Management LLC,F2028D18-D04C-4C1C-A78D-E186F6E43792
CONINCO Explorers in finance SA,FF65A385-DE6A-443F-8CD5-7EAF372B863B
Connecticut Retirement Plans and Trust Funds (CRPTF),4C407F9C-85B7-45F9-ACAC-9CBB3D6495F7
Conning,2127D614-1E2C-4CD8-BB23-8F811A42A6F2
"Connor, Clark &amp; Lunn Investment Management Ltd.",47132406-45D1-4258-B2D6-D8DD6C126AAD
"Connor, Clark &amp; Lunn Private Capital Ltd.",17EAA033-AF21-40DB-A8DD-D6A895A0CA92
Conser Invest,68872C59-F223-42E6-9A42-7F5593E2D9C6
Conservation Resource Partners LLC,568036E2-3569-4E02-8C10-BE1E62ED714E
Conservative Concept Portfolio Management AG,83DD2398-8C11-4C86-8F07-ACF0E8B5E551
"Consilio Asesores Patrimoniales Independientes, EAFI",36D48886-8E32-4191-8E49-1282827329C3
"Consultiva Internacional, Inc.",55AE1823-6328-443A-BAD6-E55A2DE814F5
"CONSULTORA DE PENSIONES Y PREVISIÓN SOCIAL, SOCIEDAD DE ASESORES, S.L. (CPPS)",C92F2DA9-748E-4BD6-ABBE-DC60AB61652D
Continuity Capital Partners Pty Limited,BA4898CE-C77E-497F-ABB0-44CC045CDD81
Contrast Capital AG,D8EE07DF-2ECC-4B37-B79D-A9F80D4739E6
Convent Capital Management BV,6AAD12BA-2C7D-46F6-9DB0-17E89C1CB151
Coöperatie DELA,43E60D2A-5D10-43E7-9684-508745B63302
Copa Investimentos,E0DC5CD7-FCB1-4F90-B3B2-56063F9A6C4B
Cordaid Investment Management B.V.,D5472199-6C73-4C6E-851F-A76E04046D7B
CORDET,D7147D16-252B-4C87-BE01-F99BF7E1042A
Cordiant,6754FB58-CDFC-457A-9C5B-8229C645CCF9
Cording Real Estate Group Limited,9D53AAFF-073C-43D2-895B-360BA4FEF039
Corfina Capital,21A084DB-CC9E-4E62-B0DD-B63DEF027A6F
Cornerstone Capital,E3B2C3A5-A312-4D61-8E49-2BD7524D6CE7
Coronation Fund Managers,8DCDEDBB-D1D5-476E-B5AF-808AF9D082EE
"Corpfin Capital Asesores, S.A., S.G.E.C.R.",FA4ED579-C188-4E22-8834-31F0F7B627B0
Corston-Smith Asset Management,1C1D57F3-88BC-40B0-8883-094429503F32
Covalence SA,D1E3AD74-CB05-4C6A-851F-907712A38BCA
C-QUADRAT Asset Management GmbH,3A931B23-B307-4044-8516-B6272D1325CE
Craigmore Sustainables LLP,A1A2215C-0709-4958-8505-22E00E93E559
"Cramer Rosenthal McGlynn, LLC",E5FE0B31-73B4-41F9-91E0-861BD2086E99
"Creation Investments Capital Management, LLC",DD44D8A4-ACED-4E26-9A26-89922E3249E7
Crédit Agricole Assurances,0A648B0A-1B17-42FF-8213-E7E44E85F0D7
Credit Suisse Group AG,CEDAD740-8C54-42F8-B7F8-F320BEEEF0AA
Crescent Capital Group,FC14F6F6-EAD8-44BC-B095-A96D79ABABD0
CRESCERA INVESTIMENTOS,AB29258F-E4C1-4465-BC01-93F24C638EAA
Crescit Asset Management AB,06E8276A-DA8A-4A0A-99E4-D47CE5E46558
CSC,E295E1BB-95EE-4528-A35C-9EE1CEA77E9D
"CSR Design Green Investment Advisory Co., Ltd.",66531F4E-1106-401C-A322-C4F1ABCCD2FD
CSSP - Center for Social and Sustainable Products AG,F181CF0E-8FDB-43C4-BC6A-A057A9732C78
Cube Infrastructure Managers,9937A794-D522-4798-9D52-27D05E9B1C9D
"Cullen Capital Management, LLC (Schafer Cullen Capital Management, Inc.)",536C1363-ED5F-47ED-96F4-B6060D2E57A7
CURLEW CAPITAL LTD,F90791E9-9BBF-41AE-B26C-55EC4F548610
CVC Capital Partners,DC56426E-9973-4266-909E-3B955DE28EC1
Cycle Capital Management,437A0985-4AFC-4B23-A4C4-A66C4858BA89
Daido Life Insurance Company,DF0B3B2B-84BC-47B0-8814-4F395B3A7674
Dairy Farms NZ Limited (DFNZ),1D921329-C8C6-4219-A9F1-379F1C732DEF
Daiwa Asset Management Co. Ltd,DAE645E1-12E2-4092-B540-BB51792F5722
Daiwa SB Investments,5D60F6D9-2E5D-489D-B7D9-4C0E3DF8A431
Dalmore Capital,963530AD-2B84-49DE-8AED-00DE5461663A
"Dalton, Greiner, Hartman, Maher &amp; Co., LLC (DGHM)",7AA8914D-E14A-4098-BAE1-286033B2712E
Dana Investment Advisors,DE400EC5-5EE3-4574-8B93-D1E17A9A58F6
Dansk Vaekstkapital,FB53C0C3-1E9F-4841-A0BF-C4DE71C0C6B0
Dansk Vaekstkapital II,AFF1525A-86B4-4770-A2DB-013BE51DC854
Danske Bank,46D83A30-3073-4659-99F8-13750F50A2D3
Daobridge Capital Limited,E108CA62-00AD-4DD8-ACA4-04C7F0DAFF62
Dasos Capital Oy,8211EE93-7326-490B-A1FA-3600EB3058AB
Datamaran,C9E5B7D5-1063-4D84-84CF-E4FD5224FA23
"Davis Global Advisors, Inc.",7DD2F182-CCFC-41E6-8B68-7B3767F380E2
Davy Asset Management,62509B7B-9E8F-4504-B246-316A9DEDEAC0
"DBJ Asset Management Co., Ltd.",FC122723-D888-413B-9103-8A5A2972843D
DBL Partners,2F60E6CA-0AB1-442E-8C79-9E48EDAFBB70
DCI,B59AA06B-BBD7-4727-8A09-FC944ADA5EB6
DDCAP Limited,48C2342E-ADE0-491C-860B-2569BE213D71
"DDJ Capital Management, LLC",1EAA6C01-AC34-43D6-AB7B-291E20D5C90B
de Pury Pictet Turrettini &amp; Cie,A9B65A2D-A40D-4429-B86F-E042F8C2A872
"Deerpath Capital Management, LP",E6A0C0CA-52F3-4E12-A806-DAD0E14224DB
Degroof Petercam Asset Management (DPAM),9253BCB1-DD13-4A55-BEAA-6EC2B8A9EE4E
Deka Investment GmbH,FF299BBA-6709-4C1E-95F4-E6BA887390DE
Delen Private Bank,0BB51DC6-572C-43F0-A962-D3ACE52D16F2
Delta Alternative Management,E3A5B0FF-ED6D-44FD-A870-58EC52CE568D
Demeter Partners,68947C8A-3644-43FC-B56A-02E99FAE82D6
DESJARDINS GLOBAL ASSETS MANAGEMENT,337E9416-DC4A-46A9-A1D3-C77AFD4FEB4C
Desjardins Investment Inc.,5A3743B6-41FE-4C61-95DB-F08A7203CBD6
Deutsche Bundesstiftung Umwelt,B65697D8-6ADB-4923-BC4B-267475AA92E6
Deutsche Finance Group,CB2B0868-B9C6-42BD-A330-56EAB8FFE457
"Deutsche Zurich Pensiones, E.G.F.P., S.A.",641B29AD-35D3-4C20-9742-9EF0742D0D98
Developing World Markets,D7AFD448-F244-4164-91B0-C317B75B0207
Development Bank of Japan,461E2A7E-3F20-4E6C-8439-B61EFA84876A
Développement international Desjardins,B09A5679-2169-46C9-A663-5B5F2A790885
Devon Funds Management,85CD8EE5-3CE4-4371-925D-7F63B8E25EE4
Dexus,660AAD7D-A7D3-47F6-939D-37E3291750C8
DH Private Equity Partners,B37E974A-1D3C-4106-87DD-8779DD1D5B91
Diamond Realty Management Inc.,700E24E2-6D7F-4B71-9E26-C4FAA73708C3
Didner &amp; Gerge Fonder AB,4E8834B8-82AC-4E7D-B1F4-7189D3398AC5
Die Bayerische,D3F11FE2-6A72-4962-A245-61CEC9AE0DF1
DIF Management Holding B.V.,733F5824-0BFC-4373-834A-C0890A486E45
Dimensional Fund Advisors,83368506-D5B6-4A56-B26F-154B33992502
Direct Capital Limited,864203FE-7EF8-4183-9033-20CFBF86F0AD
DMFCO,7F80E1E2-3394-4BA9-8E76-6B8AD8AE4021
DNB,0769F73D-A7A4-4799-89A2-1C58631645AB
DNCA Finance,A865D600-2C7E-40D3-BCA2-F66CC9106CD1
DNR Capital,FC7D6DC7-DDB9-4AE0-A9CB-4C862F73FBC9
Dodge &amp; Cox,77A359A0-9D3D-4535-8CC7-5EBDDB6C0F9B
Domini Impact Investments,1E9E2968-1881-4CC6-80CE-D64BB6E34F03
DPI,BBABEC1C-49F8-46CF-B6B1-D447F0273FEC
DRAGON CAPITAL MANAGEMENT (HK) LIMITED,3D62D552-41B8-45D7-BEBD-A080459F97F2
Drakens Capital,A6486B18-2288-4368-B674-5647A96316D2
DSM Capital Partners LLC,575B01F5-EE90-44BA-854D-184F465AAAE9
DTZ Investors,35D22100-324B-445E-8D2E-EC92EDAE5F03
Dundas Partners LLP,CC8C05BC-4E4B-4F91-B6EC-4B725639B254
DuPont Capital Management,1E2A5D8E-98EC-42F2-8B7E-F7368CAD8A53
DWS Group,DA7A9123-D498-4481-9A12-8D2B4FF326F0
DXA INVESTMENTS,D78D500E-D1BF-4284-A0F3-F7A1610C1D5B
"E Fund Management Co., Ltd.",9E90B801-6438-4E66-A949-8F1F09C15AEB
EAB Group Ltd,9B4359D1-8034-4D5E-A9AB-44C76D8C00E0
EARNEST Partners,73D9D021-AB98-4644-929A-CF788E2ED93A
Earth Capital Partners LLP,6C89A081-ADAE-45A6-B6D4-079F3896723D
East Capital,D924D5AE-A806-439A-BD60-25FDB432FA83
Eaton Vance Corp.,656A557C-6956-4E6F-81A3-13E96BD74D40
EBG Investment Solutions AG,A7252969-814C-4C78-8FF2-364D2393D5D1
EcoAct,B7007395-1D39-4C15-B0D6-A71F42B3D594
Ecofact,FFA557BD-5541-4807-863E-FFA5C69492F0
Ecofi Investissements,DCDA79A9-E1F8-4877-8929-1747C4650F80
Economus,DC8B6850-BAE5-4DBD-9F91-B5F21448AF39
ECP Asset Management,5AAF43A7-08FA-43E1-81CE-C2A3EEE071C1
ECPI Group,7A9D6E52-5BC3-42A1-AA08-F9812B9E4125
EdenTree Investment Management Ltd,3E1E5BA9-087A-44DD-ACCE-D7B022A67817
"Edge International, Inc.",7714C10C-4AD5-4FDF-96BA-6691CED2D48F
Edinburgh Partners Limited,4CED03AC-2E60-4208-8AAB-5B529782DAE3
EDM,E8C0C2E7-6A8B-45E3-84B4-DF4AC21A484D
Edmond de Rothschild Asset Management (France) (EDRAM),C0B65DC4-AE9D-4AF2-965E-3962F52D0DF1
Edmond de Rothschild Private Equity S.A. (EdR PE),7EDF93B4-768B-4A32-961A-76E20291AB48
EFA Group,D68A3429-9510-4FA7-8C23-CCA43B43E367
EFG Asset Management,8E30A4D5-EB06-4B60-AF02-11352FAC722C
EFIRES,F5669618-CF83-4522-A2B8-C16D8F5D10B6
EG Funds Management,B6DE026D-164E-4F30-BCD4-66360F273185
EGAMO,A569B1E2-F439-4994-8807-0F5EE60E06A8
Egeria,419FC3F3-D837-44D1-807E-9B071F70B76E
Eiffel Investment Group,DAAF9093-F67B-4861-A53F-22F0D721DD39
EIG Global Energy Partners,66B109FC-3797-454F-AAF9-732C1AE488F3
EIRIS Foundation,03FF314D-5546-463B-A518-D2C75BA72CB6
Ekkio Capital,C5F9F301-A839-45EB-BE48-FD99CC236D2D
Elaïs Capital,9A4AD860-F4C4-4231-A9E1-CF5218708AB6
Element Investment Managers,661106AB-A2A5-4D30-B285-EEDEE91C1023
Eleva Capital,A4487CB0-516B-44AE-BA83-C88D1086D1F9
Ellerston Capital Limited,AC622176-A734-4A5D-A521-56C5C44471D6
Elo Mutual Pension Insurance Company,DCBE0A27-1F07-428D-9E98-39A8153EDF9A
Emerging Capital Partners,2487D8B9-05D9-4E48-B9A7-AE818D64345B
EMK Capital LLP,B31445BE-BABD-439D-BA5E-74517183718B
Emso Asset Management Limited,851B8A54-81BE-4CCF-8CD5-DFE2A0629E39
EMZ Partners,38FF3D4F-CF29-4363-8CF1-0F07D56F8AB9
Enabling Microfinance AG,2916FF2D-3387-40C3-A0CA-B4C6E932033D
Encourage Capital LLC,01137F62-5A7E-47C2-852C-3912FADF075F
EnerCap Capital Partners,47FB57C6-8B07-49F5-BD93-5FAD0C91B440
Energy Industries Superannuation Scheme (EISS),334DBFAE-B625-4C8D-8DCC-D52F16BE74C6
Energy Power Partners,931478F0-8002-4434-8851-EE9EAEEBE357
Engagement International,50D6540F-F0C3-4851-A762-174033023FC9
Enter Fonder AB,8B75F692-4C6B-46B8-98E5-F3A713EA2DB8
Entropics Asset Management,8CD4F6AB-3130-4FC7-BC73-E131794A5EE5
EnTrust Permal LLC,DFCD74B3-1B7F-4335-95D3-F9E15CE9F3D1
Environment Agency Pension Fund,B0D05338-B86C-4EC0-99FA-106CFAF9E6FA
Environmental Resources Management (ERM),538FC2EA-FB73-4B37-BA15-445A8A7F1F55
Epic Capital Wealth Management,0C1433F7-249B-4CA5-AEAB-08BDBEA0BD3C
eQ Asset Management Ltd,21C86E86-E063-435F-87CB-E515E30F25F8
EQT,E9CAFCBB-AE3B-4C27-B8E6-17143EE57A4B
EQUICAP ASIA MANAGEMENT PRIVATE LIMITED,092C9A20-4745-4632-9A33-A82BBFF8EC53
Equis Pte. Ltd,1F5959B0-8E39-47FC-9BC6-B3F4A64EE521
Equistone Partners Europe,4170E943-39E2-4A34-9C52-AB6DE0C48FE2
Equitix,04FA37FC-88BB-4C2D-A645-5CB754E72357
ERAFP - Etablissement de Retraite Additionnelle de la Fonction Publique Pension Scheme,7E26A3AB-7C09-4F8F-92D8-C961272780BD
ERES GESTION,FE8DEA40-51C0-4EED-9ED2-7BD6C9C9C44D
Ergon Capital Partners,B3126077-6D83-450B-822F-E09CE4237EFC
Erste Asset Management GmbH,432EEEB9-6D55-4174-963E-AE689BFDC596
ESG Communications,B4D9C2F4-98CE-4066-8C27-FCA8F819CC73
"ESG Moneta Co., Ltd.",2AC45749-3410-4C70-ADD6-B27BD2DD85B9
ESG Portfolio Management,55147C70-07F9-482C-8E5D-E68473C5C346
Eskom Pension and Provident Fund,15385B1C-903C-454E-B23A-5D459ADCBF37
Esmee Fairbairn Foundation,F0F837A4-3D2F-4B7C-A17A-D267B3A018F5
Espiga Capital,DE9ABD52-1D49-4343-9638-CC24734D8DB1
E-Square Inc.,5CCB5F96-1BB1-4157-8428-A0AC222DD087
ESSSuper,FEAC9422-E041-4135-A4B0-970948F14959
ETHENEA Independent Investors S.A.,67FE1AE0-F0B4-4EF0-BB7A-0337F06BBD3E
"Ethical Markets Media, LLC",88DE9C17-23A6-4B6D-93B4-859CE4126545
Ethical Screening,B4E43C25-E903-4BC0-BB61-7C901B2ED9D1
Ethics Metrics LLC,E6B9008A-92D8-4CC7-9757-8FC62BE1BB31
EthiFinance,18B5F79A-BDD6-4589-A97F-71504365F389
Etho Capital,B7010B02-B6A8-46A1-A950-11CFB503FD59
Ethos Foundation,149822CD-7D58-4645-A166-7031CC16E367
Etica SGR,0BE5273B-1FC5-4D83-9D47-F017F5A120FF
Eurazeo,329A8FDF-328A-4E61-B062-B8C1AB1C56F6
Eurizon Capital SGR,3EAE0827-C62A-4702-8386-363DB0051F7D
EURO Institute of Real Estate Management,693583E7-B688-483B-8E93-BD0F314B75E2
Evangelische Bank,193AAC0E-1A46-49B4-9586-461745D5EAC9
EVENLODE INVESTMENT,F5B8056D-359A-4D0E-BF9A-877665BC6D4F
Everwood Capital SGEIC SA,EE4CA972-3BCF-401E-8184-C5BC61D4272E
Evli Bank Plc,FFEB6EDE-9756-4955-BCB0-D70B743FB46F
Evolem,B9418885-6E1B-44C2-A6DA-0067A73A8FBE
Excalibur Asset Management,9E052BE2-142E-48F8-88B5-120A84A85CF2
Explora S.A.,428BBE69-D200-43E7-A9FE-BEEADB7BB904
Eyb &amp; Wallwitz Vermögensmanagement GmbH,2F8DEF9C-4C54-4462-80F7-7DF886421ADE
FAELBA - Fundação COELBA de Previdência Complementar,22C31F62-F20A-48E8-B6D7-BA43E3B7B047
Fair Oaks Capital,87718809-5330-45C4-A32D-89529E62A336
fair-finance Vorsorgekasse AG,D05AA61A-23E9-4880-8F2A-D269ED1B3089
FAIRR Initiative,5FCD6BD0-34E0-4677-B978-7AF2C2E661D2
"Falcon Investment Advisors, LLC",F88F7F1C-0C3B-447D-BE7F-60AB7B672B76
FAMA Investimentos,DE60AF33-058A-49D9-A59F-9F64B4CE129D
Farm Venture,89D7C6A8-B07A-46E9-913D-1AB89503B651
FAROS Consulting,404868AB-72AC-402D-8ADD-F1423EEDF790
Fator Administração de Recursos,D1DF03B4-669A-4A40-B92B-BDDC13701C37
Federal Finance,E622353B-A6C9-418A-8290-09096D1A3BC7
"Federated Investors, Inc",C85AABFE-8BF2-48C3-83F4-03C563AC8953
Fennia Varainhoito Oy,B01347F2-F588-4B45-8AB8-8FCA18C4A817
FERI AG,B0ED57C3-BE89-46BF-B40C-FA3DA09FF58F
"Fermat Capital Management, LLC",B0B26B01-BB40-4296-B5EA-9729162B7FF8
FFI,81653F80-28FA-4CF1-A379-2AB83D63B523
Fidelity International,4AE4975C-8BA5-4DE4-AFF0-9CD71FDF17A6
Fidelity Investments,ED4FE355-2FBD-4F9A-9B4C-F7D2F5AB29C7
Fiera Capital Corporation,D37D8759-C1AE-4416-9948-01771A13B140
FIM Asset Management,C41E7FB7-4102-4D11-87C9-84278F354AE2
Finance in Motion GmbH,C2F1EA53-9116-4BFD-ACFD-E0D8E869FC9D
Financial Services Council,438F8137-C067-4277-A699-D71A6CF2E33A
First Private Investment Management KAG mbH,A549FA0B-4DE5-4D3D-91AF-11869AF2F737
First Reserve,4BBD9A10-D396-432B-A037-6E3A1B90E70A
First State Superannuation Scheme,64919639-A8E2-4C8F-A15A-0C9E2D40B5C4
First Trust Advisors L.P.,D032238C-C90B-43E8-9CEE-9EBFE28E9399
Fisch Asset Management AG,11F4DE3F-4D2E-4419-BB63-912B12176F11
FISCO IR Ltd.,8CBC9D60-6FAC-4FDE-89EC-E4AD28BBB0A1
Fisher Funds Management Limited,B35D595A-9739-462C-ABE7-F267506912E9
Fisher Investments,85B496B9-AFDF-4F73-AD6E-E72417D63B0B
Flexstone Partners,03FC6E13-6A10-441D-88CC-F2A98E79F716
FnB Private Equity,F3C74E07-4666-4EB1-BF74-2062F9F7C22A
FOCUS ASSET MANAGERS,9DDB4151-DC58-464C-AAC4-1154109D28A2
Folksam,B3256570-F72A-4C7A-909A-D80396260566
Fondaction CSN,DCD4764F-157F-4C68-AAF6-565123B36C90
Fondinvest Capital,CA1A2834-DA59-4EDE-9D1A-1EB58065FC4C
Fondita Fund Management Company Ltd,489FC93A-DC7B-4F6F-9353-7624F46DBFFB
FONDO DE PENSIONES EMPLEADOS DE TELEFÓNICA,3726D349-9758-4969-8B98-04B95680DEA6
Fondo Pensione Gruppo Intesa Sanpaolo,25C831F8-D197-479F-B66C-8E32174B663E
Fondo Pensioni del Personale Gruppo BNL/BNP Paribas Italia,6152C604-3556-4B20-8D7C-DAEF9E21D5FC
Fonds de réserve pour les retraites - FRR,82998676-ACFF-44D3-9F8F-3B065F11D3C1
Fonds de solidarité FTQ,87D2BF87-3BF3-448D-9064-E9E53488C0C8
Foresight Group LLP,8A367FAB-C585-4643-86AF-F996BFF2AD60
Forethix Sàrl,204DD46F-0D6E-4B63-9A75-47AA05D4D039
Forluz,2DF4B5C3-37AA-40F8-B888-E11190334406
Formuepleje,B0218713-E7F9-4F90-8669-8AFC0DB86C6C
Formula Growth Limited,F2E12D98-1A21-4978-99B8-5D3254515B80
"Fort Washington Investment Advisors, Inc",631C86CA-636A-4EF2-A366-BD6E125E6329
Fortius Fund Management,29069D00-2945-487A-A866-874D7DE5855B
Forward Finance,4218644B-EF8B-4C49-9E4A-094D1B04F47A
Foundation North,24E62153-12DC-4B38-A401-D9B7002EB730
Four Twenty Seven,F5E15FDE-769F-475F-B38D-8FCC76111940
"Foyston, Gordon &amp; Payne Inc.",F9E0485C-7A11-403F-80B5-04AECFF60CFC
Franklin Templeton Investments,E08A7D87-0376-445E-B54A-CA0286A03454
"Fred Alger Management, Inc",DA51C3AD-A88A-4D7A-BEC3-E3E7B4C5AD6D
Freeman Spogli &amp; Co,981F61F8-EF5B-40E7-841D-2F6ABB11F1B7
Frontier Advisors,FCEB265E-B415-43BD-A8BF-8EE2E2D68ED4
Frontier Investment Management,7C57293C-0670-4B33-A031-37E25FEA6B1B
FSI,945ED821-BEE2-41D3-A618-6D3BB87638EC
FSN Capital Partners,26667D6B-01F8-4A47-849B-0357D6C4B896
FTSE Russell,5C9C6E00-6BF1-4797-A5B9-A8D648B4AF72
"Fukoku Capital Management, Inc.",CDAEBC8F-D19A-42A8-A009-DE8176FFAC33
Fukoku Mutual Life Insurance Company,DB347DA4-140B-4029-97E0-0E4F1CD36EF7
Fulcrum Asset Management LLP,D05F65FF-FB7D-4AE0-B5B0-C70FC832AF36
Funcef,E5305BE2-ECC8-41D6-8405-643F97E23569
FUNCESP,C5C33D24-C6AE-4F47-8851-E1B55263417D
Fundação Itau Unibanco,74DAB2E1-40B6-4FD5-A497-A625C467F932
Fundamentum Property Limited,6723F097-26EB-44A3-A4D9-F126A93FA8CD
fundinfo AG,912DB1E9-CADD-4F7A-ACF4-18286CCDC6A4
FundRock Management Company S.A.,7675E493-D799-4F9A-A71E-032491EBC247
Funds For Good S.A.,488DCDB5-40EE-4243-9A92-52E74E2EC93A
Fundsmith LLP,98D51FFE-37DD-4994-86A5-04D0C0915A4C
Future Matters,7C6CBE3F-61EF-417E-8739-3F6F505C838C
Futuregrowth Asset Management,4D6AD62E-FF59-4AA3-9503-B59F8DBAFFA6
G Square,F8F24142-E723-4247-9973-E6957348F729
GAIA Fund Managers (Pty) Ltd (Provisional Signatory) (Delisted),69ED025A-EF0A-4221-AA3A-A14F7B5CB214
GALIENA CAPITAL,1F2C26BF-8E7F-4A6D-8242-BB85E6F03CFF
"Galliard Capital Management, Inc.",934EAC9E-2BD3-4BE2-BED6-9C9F88598FBE
GAM Holding AG,2A0E0B4B-7410-4111-BA12-46B904F9F897
"GAMCO Investors, Inc.",9F32C58B-28E8-40B9-A7AD-6B0093530A3A
GARANCE,F479BE4E-A44E-4CBB-AC69-406AC693D6D5
Gateway Partners,BE6CAE11-DAA9-45DD-905A-9797CF55114F
GCM Grosvenor,457BAA4E-F93B-46B9-933F-DA5C2EA73B08
"GED PARTNERS, S.L.",D9B02951-5031-4558-AB35-F22EDF4D9BD9
Gemway,82C730BD-08E5-4B8A-933C-9174CA7C00EA
Generali Group,57B09B69-A9B2-4EF8-BBC5-103A9367D519
Generation Investment Management LLP,AAE46C4E-140F-44CA-8ECB-9E7FF8AA8377
Genesis Asset Managers,C123BAB6-86B2-4846-8694-4C6313434616
Geneva Capital S.A.,8EFB12A3-29E9-4711-852F-FFA4368DB985
Genstar Capital,5B0D32EC-CF24-426C-BB31-E61AF17664D3
GENUI,FCFFB0A5-30CB-4062-9988-B52D9C2CCBBC
Genus Capital Management,AC65F275-1E85-4582-B42D-2D6D1DCAFCDC
